,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3,gender_label,total_attraction_score,match_ratio
4646,307,15.0,FEMALE,28,2,12,14,10,10.0,12,13,320.0,0,0.48,0,36.0,2.0,20.0,16.0,16.0,16.0,16.0,16.0,0,6.0,8.0,8.0,4.0,6.0,,5.0,2.0,2.0,27.0,Elementary Education,9.0,William and Mary,"1,340.00","17,808.00",4.0,1.0,3.0,Virginia,"22,003","57,316.00",5.0,7.0,2.0,teacher,2.0,10.0,8.0,10.0,9.0,8.0,9.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,8.0,10.0,9.0,3.0,3.0,,10.0,20.0,20.0,15.0,20.0,15.0,15.0,20.0,20.0,15.0,20.0,10.0,30.0,10.0,20.0,20.0,10.0,10.0,5.0,8.0,7.0,8.0,8.0,5.0,8.0,8.0,7.0,8.0,0,5.0,6.0,6.0,5.0,4.0,4.0,5.0,4.0,0.0,2.0,,,,,,,,,,,,7.0,3.0,3.0,,,,,,,10.0,20.0,20.0,15.0,20.0,15.0,15.0,20.0,20.0,13.0,17.0,15.0,20.0,20.0,17.0,15.0,13.0,15.0,6.0,8.0,8.0,7.0,7.0,6.0,8.0,7.0,7.0,7.0,0.0,0.0,0.0,,,13.0,20.0,25.0,12.0,17.0,13.0,16.0,25.0,25.0,7.0,7.0,20.0,15.0,20.0,20.0,15.0,15.0,15.0,20.0,15.0,15.0,20.0,12.0,18.0,4.0,8.0,7.0,8.0,7.0,4.0,8.0,7.0,8.0,7.0,FEMALE,85.0,0.21428571428571427
4647,307,15.0,FEMALE,28,2,12,14,10,10.0,2,14,321.0,0,0.4,0,29.0,2.0,30.0,15.0,15.0,20.0,10.0,10.0,0,6.0,8.0,7.0,8.0,7.0,7.0,7.0,5.0,2.0,27.0,Elementary Education,9.0,William and Mary,"1,340.00","17,808.00",4.0,1.0,3.0,Virginia,"22,003","57,316.00",5.0,7.0,2.0,teacher,2.0,10.0,8.0,10.0,9.0,8.0,9.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,8.0,10.0,9.0,3.0,3.0,,10.0,20.0,20.0,15.0,20.0,15.0,15.0,20.0,20.0,15.0,20.0,10.0,30.0,10.0,20.0,20.0,10.0,10.0,5.0,8.0,7.0,8.0,8.0,5.0,8.0,8.0,7.0,8.0,0,4.0,7.0,8.0,5.0,8.0,5.0,7.0,3.0,0.0,2.0,,,,,,,,,,,,7.0,3.0,3.0,,,,,,,10.0,20.0,20.0,15.0,20.0,15.0,15.0,20.0,20.0,13.0,17.0,15.0,20.0,20.0,17.0,15.0,13.0,15.0,6.0,8.0,8.0,7.0,7.0,6.0,8.0,7.0,7.0,7.0,0.0,0.0,0.0,,,13.0,20.0,25.0,12.0,17.0,13.0,16.0,25.0,25.0,7.0,7.0,20.0,15.0,20.0,20.0,15.0,15.0,15.0,20.0,15.0,15.0,20.0,12.0,18.0,4.0,8.0,7.0,8.0,7.0,4.0,8.0,7.0,8.0,7.0,FEMALE,85.0,0.21428571428571427
4690,311,4.0,MALE,8,2,12,14,6,6.0,11,1,294.0,0,-0.03,1,30.0,4.0,20.0,20.0,35.0,5.0,10.0,10.0,0,6.0,6.0,6.0,5.0,8.0,2.0,6.0,1.0,2.0,29.0,Finance/Economics,8.0,Columbia College,"1,430.00","26,908.00",4.0,1.0,1.0,New York,"11,746","57,513.00",2.0,6.0,1.0,entrepreneur,7.0,10.0,8.0,9.0,10.0,7.0,6.0,8.0,9.0,1.0,7.0,4.0,6.0,8.0,10.0,10.0,9.0,8.0,8.0,,50.0,20.0,10.0,10.0,5.0,5.0,50.0,10.0,20.0,5.0,5.0,10.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,9.0,10.0,9.0,3.0,9.0,5.0,5.0,10.0,2.0,0,6.0,7.0,8.0,5.0,4.0,5.0,7.0,5.0,,4.0,,,,,,,,,,,,7.0,1.0,2.0,,,,,,,50.0,20.0,5.0,10.0,5.0,10.0,50.0,15.0,10.0,5.0,10.0,10.0,20.0,10.0,25.0,10.0,20.0,15.0,9.0,9.0,9.0,10.0,3.0,8.0,8.0,9.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,95.0,0.07142857142857142
4691,311,4.0,MALE,8,2,12,14,5,5.0,10,2,295.0,0,0.19,0,30.0,2.0,10.0,18.0,20.0,16.0,16.0,20.0,1,7.0,7.0,,7.0,,,7.0,5.0,2.0,29.0,Finance/Economics,8.0,Columbia College,"1,430.00","26,908.00",4.0,1.0,1.0,New York,"11,746","57,513.00",2.0,6.0,1.0,entrepreneur,7.0,10.0,8.0,9.0,10.0,7.0,6.0,8.0,9.0,1.0,7.0,4.0,6.0,8.0,10.0,10.0,9.0,8.0,8.0,,50.0,20.0,10.0,10.0,5.0,5.0,50.0,10.0,20.0,5.0,5.0,10.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,9.0,10.0,9.0,3.0,9.0,5.0,5.0,10.0,2.0,0,4.0,5.0,5.0,5.0,7.0,8.0,6.0,6.0,0.0,4.0,,,,,,,,,,,,7.0,1.0,2.0,,,,,,,50.0,20.0,5.0,10.0,5.0,10.0,50.0,15.0,10.0,5.0,10.0,10.0,20.0,10.0,25.0,10.0,20.0,15.0,9.0,9.0,9.0,10.0,3.0,8.0,8.0,9.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,95.0,0.07142857142857142
4692,311,4.0,MALE,8,2,12,14,12,12.0,3,3,296.0,0,-0.34,0,28.0,2.0,15.0,20.0,35.0,15.0,5.0,10.0,0,7.0,6.0,6.0,5.0,3.0,5.0,2.0,1.0,2.0,29.0,Finance/Economics,8.0,Columbia College,"1,430.00","26,908.00",4.0,1.0,1.0,New York,"11,746","57,513.00",2.0,6.0,1.0,entrepreneur,7.0,10.0,8.0,9.0,10.0,7.0,6.0,8.0,9.0,1.0,7.0,4.0,6.0,8.0,10.0,10.0,9.0,8.0,8.0,,50.0,20.0,10.0,10.0,5.0,5.0,50.0,10.0,20.0,5.0,5.0,10.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,9.0,10.0,9.0,3.0,9.0,5.0,5.0,10.0,2.0,0,5.0,5.0,7.0,5.0,8.0,6.0,7.0,7.0,0.0,4.0,,,,,,,,,,,,7.0,1.0,2.0,,,,,,,50.0,20.0,5.0,10.0,5.0,10.0,50.0,15.0,10.0,5.0,10.0,10.0,20.0,10.0,25.0,10.0,20.0,15.0,9.0,9.0,9.0,10.0,3.0,8.0,8.0,9.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,95.0,0.07142857142857142
4693,311,4.0,MALE,8,2,12,14,11,11.0,2,4,297.0,0,-0.06,0,21.0,2.0,25.0,25.0,15.0,15.0,10.0,10.0,0,5.0,9.0,9.0,7.0,9.0,8.0,5.0,8.0,2.0,29.0,Finance/Economics,8.0,Columbia College,"1,430.00","26,908.00",4.0,1.0,1.0,New York,"11,746","57,513.00",2.0,6.0,1.0,entrepreneur,7.0,10.0,8.0,9.0,10.0,7.0,6.0,8.0,9.0,1.0,7.0,4.0,6.0,8.0,10.0,10.0,9.0,8.0,8.0,,50.0,20.0,10.0,10.0,5.0,5.0,50.0,10.0,20.0,5.0,5.0,10.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,9.0,10.0,9.0,3.0,9.0,5.0,5.0,10.0,2.0,1,7.0,8.0,5.0,6.0,5.0,8.0,7.0,6.0,0.0,4.0,,,,,,,,,,,,7.0,1.0,2.0,,,,,,,50.0,20.0,5.0,10.0,5.0,10.0,50.0,15.0,10.0,5.0,10.0,10.0,20.0,10.0,25.0,10.0,20.0,15.0,9.0,9.0,9.0,10.0,3.0,8.0,8.0,9.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,95.0,0.07142857142857142
4694,311,4.0,MALE,8,2,12,14,14,14.0,5,5,298.0,0,0.0,0,22.0,2.0,10.0,30.0,20.0,10.0,15.0,15.0,1,8.0,9.0,9.0,9.0,9.0,8.0,9.0,7.0,2.0,29.0,Finance/Economics,8.0,Columbia College,"1,430.00","26,908.00",4.0,1.0,1.0,New York,"11,746","57,513.00",2.0,6.0,1.0,entrepreneur,7.0,10.0,8.0,9.0,10.0,7.0,6.0,8.0,9.0,1.0,7.0,4.0,6.0,8.0,10.0,10.0,9.0,8.0,8.0,,50.0,20.0,10.0,10.0,5.0,5.0,50.0,10.0,20.0,5.0,5.0,10.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,9.0,10.0,9.0,3.0,9.0,5.0,5.0,10.0,2.0,0,5.0,6.0,6.0,7.0,5.0,6.0,7.0,4.0,0.0,4.0,,,,,,,,,,,,7.0,1.0,2.0,,,,,,,50.0,20.0,5.0,10.0,5.0,10.0,50.0,15.0,10.0,5.0,10.0,10.0,20.0,10.0,25.0,10.0,20.0,15.0,9.0,9.0,9.0,10.0,3.0,8.0,8.0,9.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,95.0,0.07142857142857142
4695,311,4.0,MALE,8,2,12,14,4,4.0,9,6,299.0,0,-0.17,1,24.0,4.0,10.0,40.0,10.0,20.0,10.0,10.0,1,10.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,2.0,29.0,Finance/Economics,8.0,Columbia College,"1,430.00","26,908.00",4.0,1.0,1.0,New York,"11,746","57,513.00",2.0,6.0,1.0,entrepreneur,7.0,10.0,8.0,9.0,10.0,7.0,6.0,8.0,9.0,1.0,7.0,4.0,6.0,8.0,10.0,10.0,9.0,8.0,8.0,,50.0,20.0,10.0,10.0,5.0,5.0,50.0,10.0,20.0,5.0,5.0,10.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,9.0,10.0,9.0,3.0,9.0,5.0,5.0,10.0,2.0,0,5.0,5.0,6.0,4.0,7.0,5.0,6.0,10.0,0.0,4.0,,,,,,,,,,,,7.0,1.0,2.0,,,,,,,50.0,20.0,5.0,10.0,5.0,10.0,50.0,15.0,10.0,5.0,10.0,10.0,20.0,10.0,25.0,10.0,20.0,15.0,9.0,9.0,9.0,10.0,3.0,8.0,8.0,9.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,95.0,0.07142857142857142
4696,311,4.0,MALE,8,2,12,14,7,7.0,12,7,300.0,0,0.22,0,35.0,2.0,15.0,20.0,25.0,15.0,15.0,10.0,0,7.0,10.0,9.0,9.0,8.0,9.0,9.0,8.0,2.0,29.0,Finance/Economics,8.0,Columbia College,"1,430.00","26,908.00",4.0,1.0,1.0,New York,"11,746","57,513.00",2.0,6.0,1.0,entrepreneur,7.0,10.0,8.0,9.0,10.0,7.0,6.0,8.0,9.0,1.0,7.0,4.0,6.0,8.0,10.0,10.0,9.0,8.0,8.0,,50.0,20.0,10.0,10.0,5.0,5.0,50.0,10.0,20.0,5.0,5.0,10.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,9.0,10.0,9.0,3.0,9.0,5.0,5.0,10.0,2.0,0,4.0,2.0,5.0,4.0,5.0,7.0,5.0,4.0,0.0,4.0,,,,,,,,,,,,7.0,1.0,2.0,,,,,,,50.0,20.0,5.0,10.0,5.0,10.0,50.0,15.0,10.0,5.0,10.0,10.0,20.0,10.0,25.0,10.0,20.0,15.0,9.0,9.0,9.0,10.0,3.0,8.0,8.0,9.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,95.0,0.07142857142857142
4697,311,4.0,MALE,8,2,12,14,3,3.0,8,8,301.0,1,0.17,0,34.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,1,7.0,8.0,9.0,7.0,9.0,6.0,7.0,6.0,2.0,29.0,Finance/Economics,8.0,Columbia College,"1,430.00","26,908.00",4.0,1.0,1.0,New York,"11,746","57,513.00",2.0,6.0,1.0,entrepreneur,7.0,10.0,8.0,9.0,10.0,7.0,6.0,8.0,9.0,1.0,7.0,4.0,6.0,8.0,10.0,10.0,9.0,8.0,8.0,,50.0,20.0,10.0,10.0,5.0,5.0,50.0,10.0,20.0,5.0,5.0,10.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,9.0,10.0,9.0,3.0,9.0,5.0,5.0,10.0,2.0,1,6.0,6.0,7.0,8.0,7.0,8.0,6.0,10.0,,4.0,,,,,,,,,,,,7.0,1.0,2.0,,,,,,,50.0,20.0,5.0,10.0,5.0,10.0,50.0,15.0,10.0,5.0,10.0,10.0,20.0,10.0,25.0,10.0,20.0,15.0,9.0,9.0,9.0,10.0,3.0,8.0,8.0,9.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,95.0,0.07142857142857142
4698,311,4.0,MALE,8,2,12,14,13,13.0,4,10,302.0,0,0.24,0,21.0,2.0,50.0,5.0,20.0,10.0,5.0,10.0,1,7.0,9.0,,8.0,,7.0,7.0,8.0,2.0,29.0,Finance/Economics,8.0,Columbia College,"1,430.00","26,908.00",4.0,1.0,1.0,New York,"11,746","57,513.00",2.0,6.0,1.0,entrepreneur,7.0,10.0,8.0,9.0,10.0,7.0,6.0,8.0,9.0,1.0,7.0,4.0,6.0,8.0,10.0,10.0,9.0,8.0,8.0,,50.0,20.0,10.0,10.0,5.0,5.0,50.0,10.0,20.0,5.0,5.0,10.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,9.0,10.0,9.0,3.0,9.0,5.0,5.0,10.0,2.0,0,4.0,0.0,2.0,0.0,3.0,8.0,3.0,0.0,0.0,4.0,,,,,,,,,,,,7.0,1.0,2.0,,,,,,,50.0,20.0,5.0,10.0,5.0,10.0,50.0,15.0,10.0,5.0,10.0,10.0,20.0,10.0,25.0,10.0,20.0,15.0,9.0,9.0,9.0,10.0,3.0,8.0,8.0,9.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,95.0,0.07142857142857142
4699,311,4.0,MALE,8,2,12,14,2,2.0,7,11,303.0,0,0.43,0,33.0,2.0,20.0,25.0,25.0,10.0,15.0,5.0,0,8.0,7.0,8.0,8.0,8.0,6.0,7.0,6.0,2.0,29.0,Finance/Economics,8.0,Columbia College,"1,430.00","26,908.00",4.0,1.0,1.0,New York,"11,746","57,513.00",2.0,6.0,1.0,entrepreneur,7.0,10.0,8.0,9.0,10.0,7.0,6.0,8.0,9.0,1.0,7.0,4.0,6.0,8.0,10.0,10.0,9.0,8.0,8.0,,50.0,20.0,10.0,10.0,5.0,5.0,50.0,10.0,20.0,5.0,5.0,10.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,9.0,10.0,9.0,3.0,9.0,5.0,5.0,10.0,2.0,1,8.0,7.0,7.0,8.0,5.0,8.0,8.0,7.0,0.0,4.0,,,,,,,,,,,,7.0,1.0,2.0,,,,,,,50.0,20.0,5.0,10.0,5.0,10.0,50.0,15.0,10.0,5.0,10.0,10.0,20.0,10.0,25.0,10.0,20.0,15.0,9.0,9.0,9.0,10.0,3.0,8.0,8.0,9.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,95.0,0.07142857142857142
4700,311,4.0,MALE,8,2,12,14,8,8.0,13,12,304.0,0,0.31,0,28.0,2.0,5.0,20.0,25.0,25.0,15.0,10.0,0,7.0,7.0,7.0,5.0,7.0,5.0,5.0,5.0,2.0,29.0,Finance/Economics,8.0,Columbia College,"1,430.00","26,908.00",4.0,1.0,1.0,New York,"11,746","57,513.00",2.0,6.0,1.0,entrepreneur,7.0,10.0,8.0,9.0,10.0,7.0,6.0,8.0,9.0,1.0,7.0,4.0,6.0,8.0,10.0,10.0,9.0,8.0,8.0,,50.0,20.0,10.0,10.0,5.0,5.0,50.0,10.0,20.0,5.0,5.0,10.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,9.0,10.0,9.0,3.0,9.0,5.0,5.0,10.0,2.0,1,7.0,7.0,4.0,5.0,5.0,5.0,6.0,9.0,0.0,4.0,,,,,,,,,,,,7.0,1.0,2.0,,,,,,,50.0,20.0,5.0,10.0,5.0,10.0,50.0,15.0,10.0,5.0,10.0,10.0,20.0,10.0,25.0,10.0,20.0,15.0,9.0,9.0,9.0,10.0,3.0,8.0,8.0,9.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,95.0,0.07142857142857142
4701,311,4.0,MALE,8,2,12,14,1,1.0,6,13,305.0,0,0.03,1,29.0,4.0,10.0,47.0,16.0,12.0,3.0,12.0,1,9.0,8.0,8.0,6.0,6.0,7.0,8.0,7.0,2.0,29.0,Finance/Economics,8.0,Columbia College,"1,430.00","26,908.00",4.0,1.0,1.0,New York,"11,746","57,513.00",2.0,6.0,1.0,entrepreneur,7.0,10.0,8.0,9.0,10.0,7.0,6.0,8.0,9.0,1.0,7.0,4.0,6.0,8.0,10.0,10.0,9.0,8.0,8.0,,50.0,20.0,10.0,10.0,5.0,5.0,50.0,10.0,20.0,5.0,5.0,10.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,9.0,10.0,9.0,3.0,9.0,5.0,5.0,10.0,2.0,0,5.0,7.0,6.0,5.0,6.0,7.0,6.0,10.0,0.0,4.0,,,,,,,,,,,,7.0,1.0,2.0,,,,,,,50.0,20.0,5.0,10.0,5.0,10.0,50.0,15.0,10.0,5.0,10.0,10.0,20.0,10.0,25.0,10.0,20.0,15.0,9.0,9.0,9.0,10.0,3.0,8.0,8.0,9.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,95.0,0.07142857142857142
4702,311,4.0,MALE,8,2,12,14,9,9.0,14,14,306.0,0,0.0,1,22.0,4.0,16.0,20.0,19.0,16.0,18.0,11.0,1,8.0,8.0,7.0,8.0,7.0,6.0,8.0,6.0,2.0,29.0,Finance/Economics,8.0,Columbia College,"1,430.00","26,908.00",4.0,1.0,1.0,New York,"11,746","57,513.00",2.0,6.0,1.0,entrepreneur,7.0,10.0,8.0,9.0,10.0,7.0,6.0,8.0,9.0,1.0,7.0,4.0,6.0,8.0,10.0,10.0,9.0,8.0,8.0,,50.0,20.0,10.0,10.0,5.0,5.0,50.0,10.0,20.0,5.0,5.0,10.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,9.0,10.0,9.0,3.0,9.0,5.0,5.0,10.0,2.0,0,6.0,5.0,5.0,2.0,8.0,7.0,7.0,8.0,0.0,4.0,,,,,,,,,,,,7.0,1.0,2.0,,,,,,,50.0,20.0,5.0,10.0,5.0,10.0,50.0,15.0,10.0,5.0,10.0,10.0,20.0,10.0,25.0,10.0,20.0,15.0,9.0,9.0,9.0,10.0,3.0,8.0,8.0,9.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,95.0,0.07142857142857142
4703,311,4.0,MALE,8,2,12,14,10,10.0,1,15,307.0,0,0.28,1,27.0,4.0,10.0,20.0,20.0,15.0,20.0,15.0,1,7.5,8.0,8.0,7.0,7.0,5.5,7.0,5.0,2.0,29.0,Finance/Economics,8.0,Columbia College,"1,430.00","26,908.00",4.0,1.0,1.0,New York,"11,746","57,513.00",2.0,6.0,1.0,entrepreneur,7.0,10.0,8.0,9.0,10.0,7.0,6.0,8.0,9.0,1.0,7.0,4.0,6.0,8.0,10.0,10.0,9.0,8.0,8.0,,50.0,20.0,10.0,10.0,5.0,5.0,50.0,10.0,20.0,5.0,5.0,10.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,9.0,10.0,9.0,3.0,9.0,5.0,5.0,10.0,2.0,0,5.0,8.0,6.0,7.0,5.0,6.0,7.0,8.0,0.0,4.0,,,,,,,,,,,,7.0,1.0,2.0,,,,,,,50.0,20.0,5.0,10.0,5.0,10.0,50.0,15.0,10.0,5.0,10.0,10.0,20.0,10.0,25.0,10.0,20.0,15.0,9.0,9.0,9.0,10.0,3.0,8.0,8.0,9.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,95.0,0.07142857142857142
4830,321,14.0,MALE,27,2,12,14,6,6.0,12,1,294.0,0,0.55,0,30.0,4.0,20.0,20.0,35.0,5.0,10.0,10.0,0,5.0,7.0,7.0,4.0,7.0,1.0,3.0,1.0,2.0,29.0,Business,8.0,Ecole Superieure d'Electricite,,,2.0,3.0,3.0,France  / New York,0,,1.0,5.0,1.0,finance,7.0,7.0,4.0,4.0,8.0,5.0,5.0,4.0,2.0,7.0,5.0,2.0,6.0,8.0,6.0,7.0,2.0,1.0,6.0,,30.0,15.0,15.0,20.0,10.0,10.0,25.0,15.0,15.0,15.0,15.0,15.0,40.0,10.0,10.0,30.0,5.0,5.0,6.0,8.0,7.0,7.0,8.0,6.0,8.0,7.0,7.0,8.0,0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,90.0,0.0
4831,321,14.0,MALE,27,2,12,14,5,5.0,11,2,295.0,0,0.31,1,30.0,2.0,10.0,18.0,20.0,16.0,16.0,20.0,1,7.0,7.0,,5.0,,,6.0,6.0,2.0,29.0,Business,8.0,Ecole Superieure d'Electricite,,,2.0,3.0,3.0,France  / New York,0,,1.0,5.0,1.0,finance,7.0,7.0,4.0,4.0,8.0,5.0,5.0,4.0,2.0,7.0,5.0,2.0,6.0,8.0,6.0,7.0,2.0,1.0,6.0,,30.0,15.0,15.0,20.0,10.0,10.0,25.0,15.0,15.0,15.0,15.0,15.0,40.0,10.0,10.0,30.0,5.0,5.0,6.0,8.0,7.0,7.0,8.0,6.0,8.0,7.0,7.0,8.0,0,4.0,5.0,6.0,5.0,6.0,4.0,4.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,90.0,0.0
4832,321,14.0,MALE,27,2,12,14,12,12.0,4,3,296.0,0,0.16,1,28.0,2.0,15.0,20.0,35.0,15.0,5.0,10.0,1,8.0,7.0,8.0,9.0,9.0,7.0,8.0,8.0,2.0,29.0,Business,8.0,Ecole Superieure d'Electricite,,,2.0,3.0,3.0,France  / New York,0,,1.0,5.0,1.0,finance,7.0,7.0,4.0,4.0,8.0,5.0,5.0,4.0,2.0,7.0,5.0,2.0,6.0,8.0,6.0,7.0,2.0,1.0,6.0,,30.0,15.0,15.0,20.0,10.0,10.0,25.0,15.0,15.0,15.0,15.0,15.0,40.0,10.0,10.0,30.0,5.0,5.0,6.0,8.0,7.0,7.0,8.0,6.0,8.0,7.0,7.0,8.0,0,4.0,7.0,7.0,6.0,7.0,6.0,5.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,90.0,0.0
4833,321,14.0,MALE,27,2,12,14,11,11.0,3,4,297.0,0,0.28,1,21.0,2.0,25.0,25.0,15.0,15.0,10.0,10.0,0,4.0,7.0,7.0,7.0,8.0,5.0,6.0,8.0,2.0,29.0,Business,8.0,Ecole Superieure d'Electricite,,,2.0,3.0,3.0,France  / New York,0,,1.0,5.0,1.0,finance,7.0,7.0,4.0,4.0,8.0,5.0,5.0,4.0,2.0,7.0,5.0,2.0,6.0,8.0,6.0,7.0,2.0,1.0,6.0,,30.0,15.0,15.0,20.0,10.0,10.0,25.0,15.0,15.0,15.0,15.0,15.0,40.0,10.0,10.0,30.0,5.0,5.0,6.0,8.0,7.0,7.0,8.0,6.0,8.0,7.0,7.0,8.0,0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,90.0,0.0
4834,321,14.0,MALE,27,2,12,14,14,14.0,6,5,298.0,0,0.31,1,22.0,2.0,10.0,30.0,20.0,10.0,15.0,15.0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,29.0,Business,8.0,Ecole Superieure d'Electricite,,,2.0,3.0,3.0,France  / New York,0,,1.0,5.0,1.0,finance,7.0,7.0,4.0,4.0,8.0,5.0,5.0,4.0,2.0,7.0,5.0,2.0,6.0,8.0,6.0,7.0,2.0,1.0,6.0,,30.0,15.0,15.0,20.0,10.0,10.0,25.0,15.0,15.0,15.0,15.0,15.0,40.0,10.0,10.0,30.0,5.0,5.0,6.0,8.0,7.0,7.0,8.0,6.0,8.0,7.0,7.0,8.0,0,4.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,90.0,0.0
